Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Ireland,IRL,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,1.70890808105469,..,1.54505217075348,..,1.38453423976898,..,1.36862599849701,1.41381525993347,1.27040612697601,1.58444654941559,1.70114398002625,1.7392373085022,1.73599350452423,1.75030028820038,1.68115770816803,1.55607664585114,1.45570015907288,1.64609754085541,1.69248104095459,1.67384648323059,1.64932882785797,1.52917754650116,1.5346816778183,1.45883345603943,1.53513503074646,1.61967813968658,1.67444837093353,..
Ireland,IRL,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,80.494,81.906,83.294,83.041,82.147,83.709,..,87.203,86.795,86.724,84.521,84.801,84.251,84.78,83.425,85.479,84.705,84.108,82.896,82.322,81.294,81.53,80.534,80.933,80.821,81.11,81.308,81.154,80.606,81.873,82.549,..
Ireland,IRL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,56.53,55.19,55.81,56.46,56.61,57.41,58.1,60.07,61.63,62.53,62.44,62.58,62.79,63.07,65.11,65.86,66.62,65.94,64.09,62.6,61.96,61.64,61.96,61.75,61.82,62.18,61.98,62.16,62.34,61.12,63.3,64.84,65.048
Ireland,IRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0.056796044,0.169686377,0.281141005,0.558377222,1.108386328,2.199301832,4.08825507,8.096010043,10.93380859,17.85046724,23.13881219,25.85,34.31,36.99,41.61,54.82,61.15832455,65.34,67.38,69.85,74.88997297,76.91999254,78.2477,83.49172234,83.49479167,83.5,84.11400706,87.00014011,87.00005524,91.99989097,95.16956667,..,..
Ireland,IRL,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,1.67031967639923,..,1.73684322834015,..,1.59273290634155,..,1.57149362564087,1.49655044078827,1.51924753189087,1.73055720329285,1.53167414665222,1.55425381660461,1.49149310588837,1.33218801021576,1.34430372714996,1.45015203952789,1.53906953334808,1.50458896160126,1.59949147701263,1.52147006988525,1.32980799674988,1.26685953140259,1.37823557853699,1.2576550245285,1.43574929237366,1.4654449224472,1.54913818836212,..
Ireland,IRL,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-7144573582.78559,-7862125526.7903,-13848550480.331,-15302982165.9321,-5007385900.33066,2319661324.96397,2829018505.41797,-7708573878.64762,3711544924.24212,2786017662.90408,12912448253.7928,-12520887870.0592,3397575466.98284,24169680523.489,-44933860211.6348,-26439797120.8444,70908717709.884,57806918213.2172,..
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,1.34345364570618,..,1.51291000843048,..,1.58410012722015,..,1.50421679019928,1.34845769405365,1.17082571983337,1.29866683483124,1.19241058826447,1.21519267559052,1.18687438964844,1.05736601352692,1.02016532421112,0.948998928070068,0.941072702407837,0.901075720787048,1.05299115180969,0.89533257484436,0.833849668502808,0.993408679962158,1.01116824150085,0.959303259849548,0.965446054935455,0.843531429767609,0.881889522075653,..
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,14031.3025675469,14087.2074393708,15714.3847487231,14657.0615549805,15902.9296755168,19158.4564773907,20835.8977130847,22551.1139134126,24294.8547674007,26338.1077543817,26334.5672050501,28282.409882073,32705.4345565698,41203.5295847568,47754.2023194244,50933.0216095589,54329.1618599624,61396.417461176,61353.1065629523,52133.0906162544,48663.6004439251,52219.7057327581,48943.8206459561,51496.9616850661,55752.7649838131,62179.2642662951,62784.0656875694,70150.7370157965,79446.9391085469,80848.3019020489,85973.0884875501,102001.798249145,103983.29133582,..
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.46652778177712,1.92963925818508,3.34327410111754,2.69260958134241,5.75582706482669,9.63442161916896,7.37962523389375,11.0217645430167,8.76612168705877,10.5298862914028,9.40352467698926,5.30582152808266,5.89936526893928,3.01383869171366,6.78813997127008,5.73978167213708,4.98785381227775,5.31011822051231,-4.48407064569804,-5.0957831845721,1.68297202204354,1.28075209135081,-0.129692110994981,1.17461437395743,8.828998727303,24.4752533362377,1.76555687937534,9.31125930624903,8.47029545192876,5.2977280259237,6.61719466830968,15.1252197949572,9.43302211023355,..
Ireland,IRL,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,1.50104010105133,..,1.59148979187012,..,1.53968262672424,..,1.5953254699707,1.48246681690216,1.51067984104156,1.58428418636322,1.70889830589294,1.72822141647339,1.70412838459015,1.74309933185577,1.76081323623657,1.74646854400635,1.7272036075592,1.70915544033051,1.76069474220276,1.72868657112122,1.46629631519318,1.37986326217651,1.41238701343536,1.34780561923981,1.45693945884705,1.493408203125,1.5274144411087,..
Ireland,IRL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.729184240461521,1.80139469390592,2.81222187406782,5.17575214744367,1.69453086004539,3.03399662040185,2.29225237922243,3.92925999502648,6.55278085681785,4.37619339032121,6.8749502859407,6.85968606093488,5.18690351325941,3.91173008473453,0.515336738345184,3.0732111743428,3.41989768083654,1.1984880613123,-0.504525642239201,-4.62459815527481,-2.88983629770622,1.34971815484857,2.10827297466658,1.13326028645875,0.18200739255802,8.30014134761103,0.583849082631687,1.25108346816501,1.12003223626651,3.35541152264082,-1.23404262978538,0.477482551429404,6.58226428309383,..
Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,15.77,15.02,15.57,14.54,11.97,11.69,10.19,7.7,5.8,4.32,3.68,4.22,4.48,4.49,4.34,4.41,4.98,6.77,12.61,14.53,15.35,15.45,13.73,11.86,9.91,8.37,6.71,5.74,4.95,5.62,6.19,4.48,4.454
Ireland,IRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,14.077,15.771,15.021,15.571,14.544,11.97,11.692,10.192,7.699,5.804,4.318,3.684,4.216,4.478,4.491,4.343,4.415,4.98,6.774,12.609,14.534,15.354,15.451,13.735,11.858,9.908,8.374,6.713,5.741,4.95,5.623,6.194,4.479,..
Ireland,IRL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.604588333333333,0.6212975,0.587720833333333,0.677249306666667,0.668628101666667,0.623733075,0.625028368333333,0.659643126666667,0.702270998333333,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.717283138,0.913032251,1.24703581,1.723214034,2.472328186,4.414046502,8.001712355,14.9719105,25.71583674,45.08171161,65.29670067,77.56557948,77.03649835,88.41275114,95.7352192,103.6101966,110.7520628,114.0116573,113.3801112,104.5492103,103.9095077,107.9623924,109.8394365,106.3624033,106.283914,105.0634623,103.3786082,102.6618166,102.8335051,105.3980591,105.8205231,107.7677124,113.2768198,..
Ireland,IRL,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-3.37203846174545,-3.3862109692366,-5.12758716999565,-5.55568075659423,-2.11779729016475,1.0452994921719,1.1828452357953,-3.42422608836735,1.55873602092904,1.07285792314113,4.41656231063343,-4.1937696590293,1.00745973747305,6.25034799055455,-11.263510184531,-6.16874969443375,13.8118140232361,10.8427274129919,..
Isle of Man,IMN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,12802.1226759755,14212.1651933048,16223.6501505447,18753.0401253347,20991.6231008789,20693.8381675417,21716.9460422835,25230.0755574049,29877.9587606731,35872.72612288,38184.3378346299,42662.6028527822,55072.1779876299,72304.9475048348,66175.2275795601,70625.1685395487,77838.3969263195,79326.3829993587,83204.7471695074,91881.1283610971,84753.4567282435,82041.6210496551,83510.303746436,89425.8913885835,87152.4530176191,79530.6054839665,..,..,..
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.18697682185547,1.6049928827349,0.800002489771529,2.59999570835525,4.00000120370929,4.29999820601022,7.70000620736124,8.5999943330298,13.5000059594272,13.6999970168254,5.30000152552805,5.39999903126116,6.19999819490684,5.99999968812641,5.20000310402496,5.89999933576675,7.69999871253432,7.50000022988817,4.90000100081545,2.10000027181374,3.39999842395957,1.99999938207415,7.30387926678051,4.14186831989466,5.15503233863437,-0.385798408302321,6.95230252984427,2.83776234375715,2.21339786951343,0.254884930058935,-8.83623206961572,..,..,..
Isle of Man,IMN,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,9.04935975497641,6.89045242941799,3.74245550165119,2.15636686258742,2.54138760337173,2.92003206566251,2.56971675250178,2.64422861089284,2.38711477002045,2.29396839491729,3.30467642451447,3.94179410350442,2.48308532818655,3.16682314898067,5.4488670166636,2.89669891422825,3.56126163688073,11.6230960809632,37.7329037032917,6.96588300576593,5.20678784279833,4.85475952954853,-3.68367430838661,1.53565673676248,-0.521992531137499,-0.627110745947576,2.23678714408173,3.99999211318148,1.29998607728213,1.79999718620296,-0.206443169607311,..,..,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.1,4.1,4.3,4.9,4.7,4.4,3.54,..,..,0.8,0.6,1.6,0.5,0.8,1,1.4,2.42,1.4,1.4,..,..,3.31,..,2.598,1.98,..,2.67,..,..,..,..,..,..,..
Isle of Man,IMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.563177166666667,0.567015333333333,0.569774166666667,0.666756553333333,0.653426604166667,0.63366812,0.640958255,0.610836114166667,0.603823594166667,0.618056845,0.660930833333333,0.694655,0.667223333333333,0.6124725,0.54618,0.549998333333333,0.543486666666667,0.499771666666667,0.54396625,0.641919263495996,0.647179345560165,0.624140835740495,0.633046988857327,0.639660577613477,0.607729626878255,0.654545478931426,0.740634463697084,0.776976682344123,0.749531540259847,0.783445110011929,0.779999576697153,0.727064944688322,0.811301715827773,..
Isle of Man,IMN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,1005044782.63723,5209240507.89156,1170141467.79439,3487994303.03635,3038264199.92199,2157553236.26946,5158060151.91964,6714677948.90125,9814894092.50167,-6679306475.60436,-6680942868.07591,1491397212.77082,-5733738820.62911,-17427335596.6755,-5785237059.70434,15534668074.9026,1965501866.07261,54017799728.5608,77206581818.6664,1760503505.25074,20798672662.4822,17407273694.7305,6761814775.11469,742935955.516199,3443516886.53274,2120880782.65148,-11998104744.4285,676832040.58117,-5593749247.93934,1681603982.41339,21788625430.1752,29959682048.1237,-15930452555.5196,..
Italy,ITA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.545262644345237,0.19285108914701,0.2362249370624,0.351085190450335,0.200920878132889,0.412363937826127,0.270410348992298,0.296910142702469,0.207870544521323,0.554256596129178,1.14879631454321,1.27378322788259,1.35023292663196,1.24065779813371,1.11266342687585,1.97835183741895,2.92351747020356,2.98113330312029,-0.394476495589979,0.75489699092781,0.464889359066002,1.50176764625296,0.00167234025572561,0.911862937337876,0.787819994555961,0.724336604335309,1.36684517505744,0.567766926666821,2.11525548165585,1.77797997338903,-0.898589953074252,1.15536905278154,3.06031072189078,..
Italy,ITA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6440765876.2042,2403349144.16848,3118551014.86546,3738910087.76316,2208555822.67644,4843882770.49676,3548937154.07852,3687266505.51482,2640065101.35419,6941768225.12833,13172981900.3999,14878086498.8458,17239360004.8835,19572886733.5722,20100742901.8037,36762073074.939,56995485107.0101,65975535145.4856,-9501579210.46569,16607196344.8457,9930501390.90892,34465481829.5317,34901033.0149755,19531411961.8185,17032744039.0433,13303439230.2377,25656663794.7916,11138429977.1854,44249715319.1484,35760550299.4853,-17050399620.8673,24902365870.5628,62728326243.5608,..
Italy,ITA,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,0.407847583293915,..,0.490962475538254,..,0.699464857578278,..,0.523466825485229,0.48460641503334,0.36139702796936,0.403579652309418,0.477287948131561,0.33118924498558,0.262665063142776,0.194480165839195,0.283443719148636,0.299565821886063,0.172010645270348,0.0710977539420128,0.00598976202309132,0.0271085854619741,0.0822349265217781,0.175745785236359,0.21592815220356,0.234261184930801,0.509864330291748,0.517414450645447,0.52778172492981,..
Italy,ITA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,82.281,83.366,83.229,82.782,82.61,81.986,82.443,82.9,82.389,82.154,82.746,82.229,82.209,80.264,76.455,75.547,76.538,75.397,74.665,75.039,75.346,74.636,74.619,74.508,75.084,75.069,74.91,74.759,73.659,75.368,75.545,..
Italy,ITA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,50.69,48.67,48.18,47.68,47.27,47.42,47.47,47.76,48.03,48.13,48.29,48.76,49.24,49.68,49.11,49.08,48.75,49.1,48.48,48.2,48.14,49.08,48.79,49.06,48.97,49.5,49.81,49.92,49.89,48.51,48.57,49.1,49.752
Italy,ITA,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.017544562,0.035063256,0.070053433,0.122462053,0.192304619,0.524412787,1.023289903,2.276737834,4.558519565,14.37841019,23.11087424,27.22211698,28.04,29.04,33.24,35,37.99,40.79,44.53,48.83,53.68,54.3899983,55.82999799,58.4593,55.63846022,58.14173496,61.32425277,63.077347,74.38718292,67.85071029,70.48342785,74.8623274,85.06074504,..
Italy,ITA,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,0.840325474739075,..,0.829069972038269,..,0.72274261713028,..,0.753255426883698,0.743869483470917,0.628187000751495,0.556203484535217,0.35609769821167,0.191648334264755,0.272778868675232,0.417277067899704,0.467300355434418,0.403479129076004,0.447511166334152,0.53310090303421,0.473634362220764,0.491357654333115,0.545390427112579,0.492247939109802,0.409032583236694,0.451061338186264,0.360985457897186,0.326035767793655,0.449057072401047,..
Italy,ITA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-16437768132.7191,-24301559516.6834,-29279160439.0664,7732702839.6478,13199668906.5182,25096131773.9766,39973598784.991,32276687022.7331,20107131271.3941,9984223099.04778,-3106733996.05027,1814148807.61766,-6277210864.05778,-12128604342.2726,-8978989362.55395,-16714795194.9127,-28321585638.5408,-30129935944.5308,-66400853362.7434,-40410770648.6168,-70819281579.9418,-64808125978.6455,-5129312522.54377,24764660543.8822,40309629203.7178,26369229238.497,49686018257.515,53102122703.0343,53985858785.4942,65311699942.0448,75096663920.9716,52543138424.4584,-30222046365.6521,..
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,1.11038541793823,..,1.192702293396,..,0.916669428348541,..,0.838429808616638,0.431488335132599,0.269257694482803,0.489115536212921,0.5307337641716,0.446970045566559,0.547544240951538,0.346905887126923,0.473923683166504,0.501207411289215,0.508217513561249,0.495499193668365,0.458165407180786,0.363257199525833,0.355933427810669,0.292909651994705,0.326139509677887,0.381040453910828,0.39929535984993,0.550413906574249,0.413505375385284,..
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,20825.7842228307,21956.5297707332,23243.4745277206,18738.7638969132,19337.6308996383,20664.5522701724,23081.6046757702,21829.3458226222,22318.1373007109,22005.0545405773,20137.5912217673,20500.9543995672,22376.2978989329,27526.3224609957,31317.2007943296,32055.0920757503,33529.7266014361,37870.7475070969,40944.9124194678,37226.7571935402,36035.6449950691,38649.6394836789,35051.5212697703,35560.0814062288,35565.7213771496,30242.3861352184,30960.7315088902,32406.7203150134,34622.1696664741,33673.7509627421,31922.9191626183,36449.2583375837,34776.423234274,..
